NUTS;DISTRICT_CODE;SUB_DISTRICT_CODE;REF_YEAR;REF_DATE;T;T_MAX;T_MIN;MEAN_T_MAX;MEAN_T_MIN;NUM_FROST;NUM_ICE;NUM_SUMMER;NUM_HEAT;P;P_MAX;P_MIN;SUN_H;NUM_CLEAR;NUM_CLOUD;REL_HUM;REL_HUM_MAX;REL_HUM_MIN;WIND_VEL;NUM_WIND_VEL60;WIND_VEL_MAX;PRECP_SUM;NUM_PRECP_01;STAT_NUM
AT13;91900;91905;2005;200505;15.9;33.7;4;21.9;10.5;0;0;10;3;991.3;1002.7;981.3;287;2;9;63;98;30;13.7;8;80;47;12;5904
AT13;91900;91905;2005;200506;19.2;31.6;7.8;24.3;14.3;0;0;18;1;992.5;1002.5;982.5;259;1;6;63;96;31;13;2;65;45;10;5904
AT13;91900;91905;2005;200507;20.8;35.6;10.7;26.4;16;0;0;19;7;989.8;997.1;983.1;233;4;10;67;95;35;13.7;6;89;63;14;5904
AT13;91900;91905;2005;200508;18.7;30.2;10.9;23.8;14.6;0;0;12;1;990.8;1001.2;983.8;208;4;10;70;96;35;13;3;71;104;14;5904
AT13;91900;91905;2005;200509;16.5;28.7;7.2;21.6;12.9;0;0;6;0;993.9;1001.9;978.3;196;5;10;74;97;39;10.4;1;60;43;10;5904
AT13;91900;91905;2005;200510;10.7;21.2;-0.2;15.3;7.5;1;0;0;0;998;1005;986.8;180;5;6;77;97;39;10.4;1;64;3;5;5904
AT13;91900;91905;2005;200511;4.2;14;-5.3;6.7;2.4;8;1;0;0;993.7;1008.7;971.6;65;0;17;81;99;50;10.8;1;63;24;13;5904
AT13;91900;91905;2005;200512;0.5;7.2;-8.4;2.9;-1.3;20;5;0;0;991.3;1015.4;963.5;69;1;15;78;98;48;16.9;10;103;83;20;5904
AT13;91900;91905;2006;200601;-3.4;6.2;-16.1;-0.6;-5.6;26;15;0;0;1001.1;1017.4;978.6;109;8;11;79;97;45;11.5;1;86;47;9;5904
AT13;91900;91905;2006;200602;-0.6;10.6;-11.2;2.8;-2.9;20;6;0;0;989.7;1005.1;970.7;102;1;12;78;97;46;13;4;81;35;16;5904
AT13;91900;91905;2006;200603;3.5;21.9;-4.5;7.6;0.5;18;0;0;0;986.4;1001.6;970.1;145;2;14;74;97;28;15.1;4;72;77;17;5904
AT13;91900;91905;2006;200604;11.7;25.3;0;17.4;7.3;0;0;2;0;988.7;994.2;977.6;204;3;11;69;97;29;12.2;1;77;70;15;5904
AT13;91900;91905;2006;200605;14.9;25;4.4;20.2;10.3;0;0;2;0;991.7;1001.6;979.1;235;3;10;69;97;33;14;5;75;74;15;5904
AT13;91900;91905;2006;200606;19.4;31.4;7.5;24.3;14.7;0;0;18;4;994.2;1003.5;987.3;263;2;6;67;96;39;12.6;4;69;65;13;5904
AT13;91900;91905;2006;200607;23.9;34.9;14.3;29.8;18.3;0;0;26;17;994.1;1002.4;983.1;363;8;3;60;95;30;11.9;0;59;33;5;5904
AT13;91900;91905;2006;200608;17.7;31;10.5;22.5;14.2;0;0;7;1;986.3;997.2;978.9;205;0;8;75;95;43;15.1;5;68;207;20;5904
AT13;91900;91905;2006;200609;17.5;28.1;8.8;23.2;13.4;0;0;5;0;992.9;1003.9;986.3;269;11;6;74;96;45;13;1;65;17;5;5904
AT13;91900;91905;2006;200610;12.3;25.7;1.2;17.8;8.6;0;0;1;0;992.3;1004.4;973.8;212;7;6;78;97;44;11.5;3;96;15;7;5904
AT13;91900;91905;2006;200611;7.8;18;-0.8;10.6;5.7;2;0;0;0;993.8;1011.2;974.6;54;0;18;81;97;41;14.8;10;95;32;13;5904
AT13;91900;91905;2006;200612;3.5;15.2;-6.3;6.3;1.3;13;2;0;0;1001.5;1015.2;977.8;67;3;16;83;98;48;11.5;3;77;18;12;5904
AT13;91900;91905;2007;200701;6;18.6;-7.7;9.4;3.2;8;2;0;0;992.5;1007.2;965.9;80;1;13;73;98;43;17.6;19;122;54;19;5904
AT13;91900;91905;2007;200702;5.2;14.5;-0.9;9;2.5;4;0;0;0;988.2;1003.4;974.1;104;0;11;78;98;41;14.4;6;94;72;11;5904
AT13;91900;91905;2007;200703;7.7;18.4;1;12.9;4;0;0;0;0;990.9;1010.8;963.5;177;4;9;72;97;40;13.7;6;88;89;9;5904
AT13;91900;91905;2007;200704;13.2;25.3;1.1;19.6;7.4;0;0;1;0;995;1004.4;982.3;317;9;1;60;92;35;11.9;1;64;2;2;5904
AT13;91900;91905;2007;200705;16.8;30.7;2.7;22.4;11.7;0;0;14;1;986.8;994.6;969.2;268;4;8;67;97;36;14;9;89;87;12;5904
AT13;91900;91905;2007;200706;21.1;34.6;10.4;27;15.8;0;0;22;4;988;995.1;977.7;280;0;5;65;95;36;12.2;6;113;66;14;5904
AT13;91900;91905;2007;200707;22.1;36.8;11.3;28.4;16.3;0;0;25;11;988.7;995.9;978.3;313;7;5;63;95;31;15.1;10;94;56;14;5904
AT13;91900;91905;2007;200708;20.5;32.9;11.5;26.5;15.7;0;0;21;6;989.4;1001.2;980.8;265;2;8;66;96;37;12.6;2;66;58;17;5904
AT13;91900;91905;2007;200709;13.6;25.2;5.4;18.4;10.1;0;0;1;0;992.6;1003.1;979.2;177;4;13;77;95;44;13.7;4;72;196;14;5904
AT13;91900;91905;2007;200710;9.1;21.4;0.5;13;6.3;0;0;0;0;997.5;1003.5;989.6;125;5;17;80;97;47;11.5;1;64;69;14;5904
AT13;91900;91905;2007;200711;3.7;15.4;-2.8;6.5;1.8;10;1;0;0;992;1005.4;972.7;67;3;14;79;97;49;17.3;9;95;55;16;5904
AT13;91900;91905;2007;200712;0.8;12.1;-5.4;2.5;-0.7;18;13;0;0;999.1;1014;970.5;30;0;24;83;96;48;11.9;1;72;60;12;5904
AT13;91900;91905;2008;200801;3.3;13;-7.2;5.8;1.2;12;3;0;0;996.3;1012.4;979.3;62;0;17;79;97;40;15.5;7;105;40;16;5904
AT13;91900;91905;2008;200802;4.4;19;-9;8.9;1.2;13;0;0;0;1001.3;1019.1;982.5;143;3;4;72;98;32;13.3;8;88;9;8;5904
AT13;91900;91905;2008;200803;6.4;18.1;-1.4;11;3;6;0;0;0;982.1;1002.7;958.9;151;1;11;67;96;36;15.8;11;117;63;16;5904
AT13;91900;91905;2008;200804;11;24;1.1;16.8;6.2;0;0;0;0;985.3;1002.6;970.3;205;2;11;69;94;34;14.8;6;109;60;11;5904
AT13;91900;91905;2008;200805;16.2;29.4;7.8;21.5;11.1;0;0;6;0;990.6;999.8;978.7;294;3;8;64;93;37;11.9;1;70;56;9;5904
AT13;91900;91905;2008;200806;20.4;32.4;10.3;25.5;15.6;0;0;18;3;990.4;996.6;983.6;267;1;7;67;93;38;10.4;4;103;115;15;5904
AT13;91900;91905;2008;200807;20.5;31.4;12.7;25.7;16;0;0;19;2;990;999.2;981.9;251;3;7;66;93;38;14;4;90;96;13;5904
AT13;91900;91905;2008;200808;20.1;30.3;10;25.8;15.7;0;0;22;1;989.9;998;977.9;273;4;5;68;93;39;12.2;4;76;44;10;5904
AT13;91900;91905;2008;200809;14.5;30.7;4.6;19.4;11.2;0;0;9;2;992.6;1005.2;981;172;1;13;73;94;38;11.9;1;72;60;12;5904
AT13;91900;91905;2008;200810;10.6;20;0.5;15.2;7.4;0;0;0;0;993.6;1008.8;968.3;123;2;9;79;94;35;9.7;4;69;28;6;5904
AT13;91900;91905;2008;200811;7.2;19.1;-3.7;9.9;5.2;6;0;0;0;990.4;1003.7;968.2;61;1;16;78;94;47;15.1;5;115;58;11;5904
AT13;91900;91905;2008;200812;2.5;10.8;-6.9;4.5;0.9;10;5;0;0;994.2;1013.9;971.9;36;1;19;80;95;51;16.2;7;76;40;17;5904
AT13;91900;91905;2009;200901;-1.6;8.8;-10.9;0.8;-3.4;25;14;0;0;991.7;1011.9;959.3;76;2;19;81;95;40;11.9;2;82;35;8;5904
AT13;91900;91905;2009;200902;1.2;13;-6.1;3.4;-0.7;16;4;0;0;987.6;1003.4;964.5;36;0;25;77;94;45;17.6;7;77;72;18;5904
AT13;91900;91905;2009;200903;5.8;19.5;-2;9.4;3.1;1;0;0;0;987.7;1005.4;959.3;97;0;19;73;94;36;18;14;92;142;22;5904
AT13;91900;91905;2009;200904;14.3;25.2;5.2;21.1;8.7;0;0;1;0;989.8;997.8;981;310;9;4;62;92;29;12.2;3;67;4;2;5904
AT13;91900;91905;2009;200905;16.3;28.8;6.3;21.7;11.5;0;0;11;0;993.5;1000.4;984.8;251;3;5;67;96;41;13.7;4;73;83;16;5904
AT13;91900;91905;2009;200906;18.2;30.7;8.2;23.3;13.8;0;0;11;1;989;1000.8;973.6;192;2;12;70;95;29;13.3;4;71;141;13;5904
AT13;91900;91905;2009;200907;21.4;33.1;11.1;27.3;16.1;0;0;24;8;990.4;998.3;979;330;3;2;66;96;43;14;6;111;148;12;5904
AT13;91900;91905;2009;200908;21.1;33.5;10.2;26.7;16.6;0;0;21;5;992.8;1000.4;983.5;280;4;6;70;95;41;11.2;1;90;84;9;5904
AT13;91900;91905;2009;200909;17.2;27.9;9.5;22.5;13.5;0;0;4;0;994.8;1001.9;982.6;229;6;9;75;96;48;10.8;2;78;20;7;5904
AT13;91900;91905;2009;200910;9.9;27.1;-0.1;13.7;7.3;1;0;2;0;991.8;1004.9;978.1;105;1;15;79;98;46;12.6;6;82;41;20;5904
AT13;91900;91905;2009;200911;6.8;16.6;-0.3;10.1;4.3;1;0;0;0;988.2;1003.6;971.6;70;0;17;84;99;51;11.9;4;69;75;15;5904
AT13;91900;91905;2009;200912;1.4;14.2;-12.4;4.2;-0.8;13;7;0;0;984.8;1000.9;965;56;0;17;80;99;49;12.2;4;78;55;13;5904
AT13;91900;91905;2010;201001;-1.9;6.5;-11.7;0.2;-3.4;28;12;0;0;989.8;1009.6;962.8;46;1;21;81;97;57;13.3;4;76;62;17;5904
AT13;91900;91905;2010;201002;0.9;14.4;-6.4;3.9;-1.2;19;7;0;0;982.1;996.3;967.7;66;0;16;76;96;38;12.2;3;76;18;9;5904
AT13;91900;91905;2010;201003;6;22.8;-6.6;11.2;2.4;8;0;0;0;991.9;1003.3;973.6;173;2;11;67;96;34;14.8;8;86;17;10;5904
AT13;91900;91905;2010;201004;10.8;25.9;0.5;16.2;6.2;0;0;1;0;993;1003;984.7;221;4;9;67;97;37;12.6;5;75;90;12;5904
AT13;91900;91905;2010;201005;14.7;25.2;6.3;18.8;11.6;0;0;1;0;986.3;998.4;974.1;142;0;20;75;96;43;14;3;79;164;25;5904
AT13;91900;91905;2010;201006;19.2;32.2;10.5;23.7;15;0;0;14;3;988.4;997.4;980.2;246;3;14;67;94;43;14;1;126;118;12;5904
AT13;91900;91905;2010;201007;22.3;34.1;12.5;27.7;17.3;0;0;21;12;991.1;999.4;984.2;306;9;7;64;93;35;12.6;7;79;87;11;5904
AT13;91900;91905;2010;201008;19.5;29.7;9.5;24.7;15.3;0;0;19;0;989.5;1001.3;981.5;242;3;7;70;94;40;13.3;4;78;120;18;5904
AT13;91900;91905;2010;201009;14.2;24.5;6.2;18.6;11.3;0;0;0;0;991.1;999.7;975.5;164;2;12;72;94;43;14;3;90;64;14;5904
AT13;91900;91905;2010;201010;7.8;17.3;-1.4;11.8;5.1;2;0;0;0;992.4;1004.3;980.7;143;6;14;77;95;48;12.2;2;66;22;6;5904
AT13;91900;91905;2010;201011;7.5;19.8;-2.8;10.5;5.4;3;0;0;0;982.7;1000;956.7;73;0;16;78;97;49;12.6;11;86;35;12;5904
AT13;91900;91905;2010;201012;-2.2;9.1;-14.2;0.5;-4.3;26;16;0;0;986.7;1001.6;968.9;60;1;16;83;98;52;13;8;87;41;15;5904
AT13;91900;91905;2011;201101;1.1;13.6;-8.1;3.7;-0.7;17;6;0;0;994.9;1003.8;981.5;61;0;18;82;97;51;13.7;5;72;30;13;5904
AT13;91900;91905;2011;201102;0.7;17.7;-9.9;4.6;-2.1;20;5;0;0;994.9;1005.1;979.9;139;6;10;71;98;23;14.4;6;111;9;5;5904
AT13;91900;91905;2011;201103;6.4;20.5;-6.6;12.1;2.1;10;0;0;0;997.1;1011.5;975.9;200;8;10;67;97;23;12.6;3;85;37;7;5904
AT13;91900;91905;2011;201104;13;26.2;2.9;19;8.3;0;0;2;0;992.3;1001.9;982.6;246;8;9;67;97;37;14;8;84;43;10;5904
AT13;91900;91905;2011;201105;16;29.1;2;22.1;10.3;0;0;12;0;994.1;1003.6;977.6;327;8;5;64;96;35;13;5;80;55;9;5904
AT13;91900;91905;2011;201106;19.8;30.3;11.2;25;15.2;0;0;17;1;991.1;1000.6;979;274;2;5;69;100;34;14.8;8;87;112;16;5904
AT13;91900;91905;2011;201107;19.4;32.8;11.8;24.3;15.3;0;0;13;6;987;995.5;975.7;198;3;11;75;100;38;16.2;10;82;87;21;5904
AT13;91900;91905;2011;201108;21.1;35.7;9.1;27.1;16;0;0;21;7;990.7;998.6;982.2;284;6;5;72;100;29;10.4;2;81;31;9;5904
AT13;91900;91905;2011;201109;17.7;31.4;9.1;24;13.2;0;0;10;4;993.3;1005.3;979;248;5;6;76;100;38;11.2;4;84;22;7;5904
AT13;91900;91905;2011;201110;10;25.8;0.3;14.4;7;0;0;2;0;997;1008.9;984.6;148;5;12;83;100;39;13;1;64;73;11;5904
AT13;91900;91905;2011;201111;3.5;15.1;-2.9;6;1.6;16;1;0;0;1000.2;1011.6;986.1;72;2;18;90;100;52;10.4;0;60;0;0;5904
AT13;91900;91905;2011;201112;3.9;12.1;-3.8;6.8;1.5;5;0;0;0;991;1012;958;45;0;21;81;100;49;13.3;8;90;18;12;5904
AT13;91900;91905;2012;201201;2.6;10.7;-7.1;5.3;0.5;10;2;0;0;994.4;1005.9;965.3;93;0;10;76;100;41;18.4;13;81;91;18;5904
AT13;91900;91905;2012;201202;-2.2;13.5;-15;1.3;-4.9;21;13;0;0;998.9;1009.2;971.5;128;2;9;73;100;36;16.9;8;100;26;12;5904
AT13;91900;91905;2012;201203;8.5;21.6;-5;14;4.4;5;0;0;0;999.3;1011.5;978;223;10;9;68;100;29;13;5;73;27;6;5904
AT13;91900;91905;2012;201204;11;30;-0.6;17.1;5.6;2;0;4;1;982.2;996.4;969;227;2;8;67;100;28;13.3;3;66;27;10;5904
AT13;91900;91905;2012;201205;17.1;30.3;1.9;22.9;11.9;0;0;11;1;990.3;1003.4;978.6;280;2;6;63;100;31;14.4;4;74;38;13;5904
AT13;91900;91905;2012;201206;20.6;35.6;7.1;26.3;15.2;0;0;19;7;989.3;999.1;974.2;255;3;7;68;100;34;12.6;5;82;68;18;5904
AT13;91900;91905;2012;201207;21.6;34.9;12.8;27.1;17.3;0;0;21;11;990.7;1002.2;983.7;246;4;6;70;100;35;11.9;4;81;131;21;5904
AT13;91900;91905;2012;201208;21.7;36.3;10.5;28.3;16.1;0;0;25;10;992.4;999.5;983.2;298;5;2;66;100;33;10.1;4;83;40;9;5904
AT13;91900;91905;2012;201209;16.7;31;4.6;22.4;12.4;0;0;8;1;991.8;1000.3;977.9;202;2;6;73;99;35;11.9;2;69;45;9;5904
AT13;91900;91905;2012;201210;10.1;25.5;-1.9;14.5;6.9;2;0;1;0;989.5;999.3;964.4;128;2;11;82;100;38;11.5;1;63;44;12;5904
AT13;91900;91905;2012;201211;6.9;15.2;0;9.8;4.9;0;0;0;0;990.6;1007.9;965.3;63;2;15;86;100;54;11.5;6;92;20;10;5904
AT13;91900;91905;2012;201212;0.8;11.8;-6.5;3.2;-1.1;19;4;0;0;990;1005.9;974.3;62;0;16;85;100;52;12.6;3;62;52;17;5904
AT13;91900;91905;2013;201301;0.7;14.8;-9.7;3;-1.2;24;9;0;0;988.7;1007.1;970.9;25;0;22;85;100;41;14;7;92;103;20;5904
AT13;91900;91905;2013;201302;1.3;10.8;-5.3;3.5;-0.3;16;2;0;0;988.7;1001.8;964.5;43;0;20;81;100;34;13.7;3;88;55;17;5904
AT13;91900;91905;2013;201303;3;17.7;-6.5;7;0.4;15;3;0;0;984.5;999.4;968.5;138;2;18;73;100;35;14.4;6;75;39;15;5904
AT13;91900;91905;2013;201304;11.7;28;-0.7;16.9;7.2;1;0;4;0;990.4;1003.1;977.2;208;1;11;68;99;35;11.5;1;71;13;6;5904
AT13;91900;91905;2013;201305;15;25.9;7.2;19.7;11.2;0;0;2;0;986;997.6;973.8;214;1;9;73;99;36;14.8;6;73;136;19;5904
AT13;91900;91905;2013;201306;18.7;33.4;6.9;23.3;14.3;0;0;13;5;991;1000.1;980.7;250;4;9;70;98;33;14.8;6;74;144;12;5904
AT13;91900;91905;2013;201307;22.9;36.8;11.3;28.5;17.2;0;0;28;9;993.5;1002.2;984.1;385;8;0;59;98;30;11.5;2;69;11;1;5904
AT13;91900;91905;2013;201308;21.3;38.5;11.2;27.4;16.3;0;0;17;12;992.7;1001.3;986.4;282;10;11;65;97;25;10.8;4;74;58;11;5904
AT13;91900;91905;2013;201309;15.2;27;4.2;19.8;11.9;0;0;4;0;991.1;1002.7;975;156;2;12;74;98;38;13.7;3;66;90;14;5904
AT13;91900;91905;2013;201310;11;22.5;1;15.5;7.9;0;0;0;0;994.3;1004.5;982.5;150;2;8;82;99;36;10.8;1;61;27;12;5904
AT13;91900;91905;2013;201311;6.3;19.7;-1.7;9.1;4.1;2;0;0;0;990.6;1006.6;971.4;65;1;19;81;99;46;14;8;77;41;15;5904
AT13;91900;91905;2013;201312;3.2;13.3;-3.2;5.9;1.2;9;3;0;0;998.8;1012.6;972.1;77;2;16;83;100;41;14;6;87;18;8;5904
AT13;91900;91905;2014;201401;2.2;12.9;-9.8;4.9;0.3;13;4;0;0;988.2;999.3;975.1;62;1;20;86;100;42;11.9;2;70;8;10;5904
AT13;91900;91905;2014;201402;4.1;13.1;-3.4;7.7;1.4;10;2;0;0;988.5;999.5;975.1;87;2;14;81;100;36;13.3;1;73;21;9;5904
AT13;91900;91905;2014;201403;9.2;22.2;-0.1;15.2;4.8;1;0;0;0;991.5;1008.6;973.4;218;7;7;67;100;29;13.3;4;98;12;6;5904
AT13;91900;91905;2014;201404;12.6;24.7;2.9;18.2;8.3;0;0;0;0;988.6;1000.7;981.1;203;0;12;72;100;30;12.6;1;74;66;13;5904
AT13;91900;91905;2014;201405;14.9;28.6;4.7;19.8;10.7;0;0;6;0;989.5;996.7;982.3;231;0;10;70;99;32;16.2;7;68;189;18;5904
AT13;91900;91905;2014;201406;19.6;33.2;10.5;25.2;14.2;0;0;15;4;991.3;997.3;982.4;304;4;7;59;98;32;11.5;0;56;33;7;5904
AT13;91900;91905;2014;201407;21.9;33;12.5;27.2;17.1;0;0;25;8;988.3;1000.1;979;268;1;8;67;98;35;13;4;78;91;15;5904
AT13;91900;91905;2014;201408;19;31.2;10;23.9;15.2;0;0;10;1;989.7;995.4;981.2;216;3;11;74;98;38;11.2;2;85;110;15;5904
AT13;91900;91905;2014;201409;15.9;25.8;5;20.2;12.8;0;0;4;0;992.7;1004.5;985.2;154;0;12;83;98;49;12.2;2;62;109;13;5904
AT13;91900;91905;2014;201410;12.2;22;0.6;15.9;9.7;0;0;0;0;993.9;1005.8;982;95;0;14;85;100;49;10.8;1;101;37;7;5904
AT13;91900;91905;2014;201411;8.1;19;1.1;10.6;6.4;0;0;0;0;991;1003;977.6;55;0;20;88;100;44;13;2;63;34;11;5904
AT13;91900;91905;2014;201412;3.9;15;-8.3;6.1;2.1;6;4;0;0;994.2;1010.4;979.7;75;1;16;78;100;32;16.6;9;99;43;15;5904
AT13;91900;91905;2015;201501;3;17.7;-4.2;5.9;0.8;11;2;0;0;991.2;1008.7;952.1;57;0;20;81;100;40;15.5;12;96;71;19;5904
AT13;91900;91905;2015;201502;2.3;10.5;-3.5;5.8;0;15;0;0;0;991.9;1015;966.5;116;3;9;80;100;42;14;3;82;37;8;5904
AT13;91900;91905;2015;201503;6.6;16.7;-1.5;11.6;2.8;6;0;0;0;995.3;1009.7;972.2;151;4;12;69;99;33;13;5;99;40;12;5904
AT13;91900;91905;2015;201504;11.2;25.9;0.3;17.3;6.2;0;0;2;0;993.5;1007;975.6;255;0;7;55;95;19;14.8;8;81;22;10;5904
AT13;91900;91905;2015;201505;15.4;26.7;6.3;20.2;11.1;0;0;3;0;990.9;1004.6;981.8;178;0;15;68;97;29;13.3;1;65;48;17;5904
AT13;91900;91905;2015;201506;20;32.3;10.1;25.6;14.7;0;0;19;5;993.2;1000.6;983;288;5;9;59;96;30;12.2;0;60;24;11;5904
AT13;91900;91905;2015;201507;24.1;37.1;11.4;30.6;18.2;0;0;27;19;991;1001.9;982.2;310;4;3;55;95;21;10.8;6;85;34;13;5904
AT13;91900;91905;2015;201508;23.6;36.9;11.4;30.2;18;0;0;22;16;991.3;999.2;982.4;298;8;8;59;98;17;10.8;0;58;44;9;5904
AT13;91900;91905;2015;201509;16.1;33.5;7.4;21.1;12.6;0;0;5;2;992.9;1007.3;978.2;160;1;12;69;98;30;13.3;4;85;50;14;5904
AT13;91900;91905;2015;201510;9.9;20.7;0.1;13.3;7.5;0;0;0;0;994.6;1011.6;985.4;84;3;19;85;100;45;11.2;0;54;80;12;5904
AT13;91900;91905;2015;201511;8.5;20.7;-4.3;12.5;5.7;3;0;0;0;994.4;1012.9;971.5;135;3;8;74;100;36;15.5;7;104;37;12;5904
AT13;91900;91905;2015;201512;4.1;14.9;-4.8;7.2;1.9;6;0;0;0;1004.8;1012.9;990.8;83;0;19;87;100;51;10.1;3;102;25;6;5904
AT13;91900;91905;2016;201601;0.8;16.4;-9.6;4.2;-1.9;18;8;0;0;990.8;1008.8;967.4;81;1;17;80;100;44;13.3;7;92;43;13;5904
AT13;91900;91905;2016;201602;6.4;19.7;-1.1;9.9;3.8;3;0;0;0;987.4;1008.1;968.1;82;0;16;75;98;33;15.1;8;77;71;17;5904
AT13;91900;91905;2016;201603;6.6;22.9;-0.9;11;3.4;2;0;0;0;989.1;1005.6;972.1;129;2;17;72;97;36;12.6;4;75;21;14;5904
AT13;91900;91905;2016;201604;11.2;23.7;0.3;16.9;6.4;0;0;0;0;987.9;1002.4;978.3;201;3;8;65;98;26;11.9;3;66;44;11;5904
AT13;91900;91905;2016;201605;15.7;27.9;6.5;20.8;11.2;0;0;6;0;988.5;1000.5;968.9;235;0;10;67;98;29;15.1;6;74;132;14;5904
AT13;91900;91905;2016;201606;20.4;32.9;10.9;25.7;15.5;0;0;15;6;989.3;1000.6;975.9;276;4;9;65;96;28;12.2;4;84;79;16;5904
AT13;91900;91905;2016;201607;22.2;33.7;12.5;27.6;17.4;0;0;24;8;991.8;998.4;983.6;287;1;7;64;96;33;11.5;3;82;85;13;5904
AT13;91900;91905;2016;201608;20.3;31.5;10.3;26.2;15.5;0;0;24;3;994.8;1003.3;985.8;271;6;6;66;96;36;10.8;0;59;59;9;5904
AT13;91900;91905;2016;201609;18.4;30.5;6.7;25.1;13.8;0;0;16;3;993.8;1003.4;984.6;260;7;5;70;96;29;8.6;1;74;23;7;5904
AT13;91900;91905;2016;201610;9.8;23.8;2.7;13.2;7.5;0;0;0;0;995.7;1008.4;987.3;83;2;18;83;99;47;11.5;1;61;88;15;5904
AT13;91900;91905;2016;201611;4.9;17.7;-4.5;8.2;2.6;8;0;0;0;992.5;1008.9;974.4;86;1;11;82;99;41;10.8;2;72;58;17;5904
AT13;91900;91905;2016;201612;1.4;13.7;-6.1;4.3;-0.5;21;5;0;0;1004.5;1015.5;983.9;78;4;13;82;100;37;13;7;110;29;13;5904
AT13;91900;91905;2017;201701;-3.4;7.4;-12.6;-0.7;-5.5;29;20;0;0;998.6;1011.9;972.8;96;4;10;77;96;40;14.8;7;104;21;11;5904
AT13;91900;91905;2017;201702;3.1;18.8;-4.3;7;0.3;14;1;0;0;994.4;1010.6;973.8;97;3;14;78;100;29;11.5;6;85;29;10;5904
AT13;91900;91905;2017;201703;9.4;22.5;0.8;14.8;5.3;0;0;0;0;992.4;1003.5;975.6;175;3;9;62;93;23;13.7;6;96;40;10;5904
AT13;91900;91905;2017;201704;10.1;24.6;0.9;15.2;6.1;0;0;0;0;992.4;1005.2;979.9;180;3;15;66;98;23;14.8;6;69;73;17;5904
AT13;91900;91905;2017;201705;16.7;32.4;0.8;22.4;11.4;0;0;9;1;991.5;1004.8;977.7;264;3;7;64;100;32;13.3;2;90;44;12;5904
AT13;91900;91905;2017;201706;22.2;34.6;11.5;28.4;16.3;0;0;27;9;989.7;999;971.5;323;3;4;53;94;24;12.6;7;77;32;11;5904
AT13;91900;91905;2017;201707;22.2;34.6;11.9;28.3;16.8;0;0;22;13;990;999.4;980.4;284;0;3;58;96;24;13;5;81;66;16;5904
AT13;91900;91905;2017;201708;22.6;38.4;10.8;29.3;17.3;0;0;24;15;992.8;997.8;987.1;296;5;4;58;94;20;11.2;5;84;42;6;5904
AT13;91900;91905;2017;201709;14.9;27.3;7.2;19.9;11.5;0;0;3;0;991.2;1003;976.7;154;3;12;73;97;32;13;1;91;93;15;5904
AT13;91900;91905;2017;201710;12.1;23.2;4.8;16.8;8.9;0;0;0;0;994.5;1004.3;970.6;144;3;11;75;100;26;14.8;7;118;64;15;5904
AT13;91900;91905;2017;201711;6.2;16.6;-1;9.4;3.9;2;0;0;0;991.6;1002.6;973;73;1;22;78;100;41;13.7;7;85;41;14;5904
AT13;91900;91905;2017;201712;3;14.8;-4.8;6.1;0.7;12;0;0;0;991.6;1008.9;966.8;78;1;14;76;100;46;16.6;13;94;43;10;5904
AT13;91900;91905;2018;201801;4.2;14.4;-2.3;6.8;2.1;4;0;0;0;992.4;1009.5;972.2;51;0;20;82;100;48;14.4;8;85;46;19;5904
AT13;91900;91905;2018;201802;-0.7;6.2;-12.1;1.7;-2.2;18;4;0;0;992.9;1003.4;978.8;59;0;20;76;97;47;12.6;0;53;26;14;5904
AT13;91900;91905;2018;201803;3.5;15.9;-12.4;7.7;0.6;15;5;0;0;982.8;1000.8;968.7;106;1;18;72;97;24;13;1;61;50;17;5904
AT13;91900;91905;2018;201804;15.8;29.2;2.2;22.3;10.2;0;0;10;0;990.3;1007.7;974.8;285;4;8;59;94;23;14;2;68;8;5;5904
AT13;91900;91905;2018;201805;18.7;29.6;10.2;24.4;13.8;0;0;16;0;991.3;997.9;983.3;292;1;7;64;97;27;11.9;0;55;73;10;5904
AT13;91900;91905;2018;201806;21.3;33.5;11.6;26.7;16.9;0;0;19;6;990.9;999.5;981.6;223;1;13;60;95;29;13.7;1;61;47;11;5904
AT13;91900;91905;2018;201807;22.7;33.4;9.4;28.5;17.6;0;0;27;10;990.3;994.8;986;304;4;4;57;96;25;12.2;2;66;128;13;5904
AT13;91900;91905;2018;201808;23.4;35.2;10.4;30.3;18;0;0;27;20;992.6;999.1;984.1;307;4;2;58;93;24;10.4;2;72;48;8;5904
AT13;91900;91905;2018;201809;17.4;30.4;3.1;23.6;13;0;0;14;1;996.7;1014.5;984.1;240;6;7;69;97;27;10.4;2;89;99;8;5904
AT13;91900;91905;2018;201810;13;23.3;4.6;18.4;9.1;0;0;0;0;994.6;1004.2;977.3;198;7;8;72;97;30;13;5;102;29;9;5904
AT13;91900;91905;2018;201811;6.6;18.1;-5.2;9.2;4.6;6;1;0;0;996.3;1008.2;978.7;67;3;19;85;100;49;11.5;1;64;50;12;5904
AT13;91900;91905;2018;201812;3;12.6;-3.1;5.3;1;11;3;0;0;995.8;1006.5;977.1;53;1;21;80;100;53;15.5;9;90;112;21;5904
AT13;91900;91905;2019;201901;0.9;12.1;-8.2;3.3;-1.2;19;3;0;0;988.4;1006.4;971.3;60;1;20;76;96;46;17.6;18;92;72;17;5904
AT13;91900;91905;2019;201902;4.9;18.7;-4.8;9.9;1.2;13;0;0;0;999.1;1018.2;972.2;156;4;8;67;98;25;13.3;5;77;16;8;5904
